-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 8.19672e-06 7.98918e-06
-2.5875 0 0
-2.5625 0 0
-2.5375 8.19672e-06 7.98918e-06
-2.5125 0 0
-2.4875 0 0
-2.4625 4.09836e-05 2.55943e-05
-2.4375 4.91803e-05 1.67983e-05
-2.4125 4.91803e-05 1.67983e-05
-2.3875 8.19672e-05 2.45902e-05
-2.3625 9.01639e-05 2.94968e-05
-2.3375 0.000155738 3.56816e-05
-2.3125 0.000221311 4.5305e-05
-2.2875 0.000303279 4.06131e-05
-2.2625 0.000409836 6.18839e-05
-2.2375 0.000459016 5.13196e-05
-2.2125 0.000655738 7.51242e-05
-2.1875 0.000901639 9.52373e-05
-2.1625 0.00097541 8.55567e-05
-2.1375 0.00167213 0.000149171
-2.1125 0.00187705 0.000146845
-2.0875 0.00278689 0.000114167
-2.0625 0.00331967 0.000229179
-2.0375 0.00397541 0.000229472
-2.0125 0.00531148 0.000226087
-1.9875 0.00610656 0.000241734
-1.9625 0.00761475 0.000362602
